property_ID,locality_name,postal_code,type,subtype,price (€),number_of_bedrooms,living_area (m²),"equiped_kitchen (yes:1, no:0)","furnished (yes:1, no:0)","open_fire (yes:1, no:0)","terrace (yes:1, no:0)",terrace_area (m²),"garden (yes:1, no:0)",number_facades,"swimming_pool (yes:1, no:0)",state_of_building
RBK07097,,,Apartment,Apartment,772000.0,4.0,199.0,0,0,0,1,30.0,1,,0,New
RBU58292,,,House,Residence,420500.0,5.0,191.0,0,0,0,1,22.0,1,3.0,0,New
RBU57316,,,Apartment,Apartment,236000.0,1.0,72.0,0,0,0,1,14.0,0,3.0,0,New
RBU57303,,,Apartment,Apartment,265500.0,1.0,78.0,0,0,0,1,9.0,0,3.0,0,New
RBU57307,,,Apartment,Apartment,267500.0,1.0,77.0,0,0,0,1,9.0,0,3.0,0,New
RBU57306,,,Apartment,Apartment,269000.0,1.0,87.0,0,0,0,1,33.0,0,3.0,0,New
RBU57253,,,Apartment,Apartment,269000.0,1.0,73.0,0,0,0,1,14.0,0,3.0,0,New
RBU57320,,,Apartment,Apartment,276500.0,1.0,74.0,0,0,0,1,10.0,0,3.0,0,New
RBU57281,,,Apartment,Apartment,279000.0,1.0,68.0,0,0,0,1,17.0,0,3.0,0,New
RBU57265,,,Apartment,Apartment,279000.0,1.0,73.0,0,0,0,1,14.0,0,3.0,0,New
RBU57324,,,Apartment,Apartment,289000.0,1.0,74.0,0,0,0,1,17.0,0,3.0,0,New
RBU57276,,,Apartment,Apartment,290000.0,1.0,73.0,0,0,0,1,14.0,0,3.0,0,New
RBU57270,,,Apartment,Apartment,299000.0,1.0,68.0,0,0,0,1,17.0,0,3.0,0,New
RBU57261,,,Apartment,Apartment,299500.0,1.0,73.0,0,0,0,1,14.0,0,3.0,0,New
RBU57272,,,Apartment,Apartment,305500.0,1.0,73.0,0,0,0,1,14.0,0,3.0,0,New
RBU57293,,,Apartment,Apartment,308000.0,1.0,86.0,0,0,0,1,33.0,0,3.0,0,New
RBU57280,,,Apartment,Apartment,310000.0,1.0,83.0,0,0,0,1,27.0,0,3.0,0,New
RBU57302,,,Apartment,Apartment,315000.0,1.0,86.0,0,0,0,1,33.0,0,3.0,0,New
RBU57321,,,Apartment,Apartment,319500.0,1.0,91.0,0,0,0,1,12.0,0,3.0,0,New
RBU57269,,,Apartment,Apartment,322000.0,1.0,83.0,0,0,0,1,27.0,0,3.0,0,New
RBU57296,,,Apartment,Apartment,389500.0,1.0,107.0,0,0,0,1,13.0,0,3.0,0,New
RBU57327,,,Apartment,Apartment,400000.0,1.0,,0,0,0,1,,0,3.0,0,New
RBU57309,,,Apartment,Apartment,400000.0,1.0,,0,0,0,1,33.0,0,3.0,0,New
RBU57299,,,Apartment,Apartment,400000.0,1.0,105.0,0,0,0,1,22.0,0,3.0,0,New
RBU57283,,,Apartment,Apartment,400000.0,1.0,73.0,0,0,0,1,14.0,0,3.0,0,New
