property_ID,locality_name,postal_code,type,subtype,price (€),number_of_bedrooms,living_area (m²),"equiped_kitchen (yes:1, no:0)","furnished (yes:1, no:0)","open_fire (yes:1, no:0)","terrace (yes:1, no:0)",terrace_area (m²),"garden (yes:1, no:0)",number_facades,"swimming_pool (yes:1, no:0)",state_of_building
RBU48359,7de Liniestraat 18,3150,House,Residence,285000.0,3.0,195.0,0,0,0,1,,1,4.0,0,To be renovated
RBU48405,Italiëlaan 4 5 2,1800,Apartment,Apartment,189000.0,2.0,73.0,0,0,0,1,18.0,1,,0,
VBD38688,,1933,House,Residence,660000.0,3.0,220.0,0,0,0,1,20.0,1,2.0,0,To be renovated
RBU23727,Eppegemsesteenweg 32 0101,1982,Apartment,Duplex,443760.0,3.0,154.0,0,0,0,1,21.0,0,,0,
RBU48176,Brusselsesteenweg 160,1730,House,Mixed building,379000.0,2.0,309.0,1,0,0,1,29.0,1,2.0,0,Normal
RBU48256,Hugo Verrieststraat 4,1700,House,Residence,549000.0,4.0,206.0,1,0,0,1,40.0,1,3.0,0,Excellent
VBD38684,Avenue des Châtaignes 22,1950,House,Villa,1190000.0,9.0,325.0,1,0,0,1,60.0,1,4.0,0,To renovate
RBU47971,Nieuwlaan 51,1701,House,Residence,619000.0,4.0,128.0,0,0,0,1,,1,4.0,0,Normal
RBU48229,Pastoor Dergentlaan 204,3200,House,Residence,339000.0,2.0,151.0,1,0,0,1,,1,2.0,0,
RBU47926,Roelstraat 15,3440,House,Residence,499000.0,4.0,199.0,0,0,0,1,25.0,1,4.0,0,Excellent
RBU23726,Eppegemsesteenweg 34 0102,1982,Apartment,Duplex,371000.0,2.0,128.0,0,0,0,1,26.0,0,,0,
VBD38673,Chaussée de Louvain 1180,1930,Apartment,Duplex,429000.0,3.0,156.0,1,0,0,0,,0,2.0,0,Excellent
RBU23724,Eppegemsesteenweg 32 0102,1982,Apartment,Duplex,472720.0,3.0,169.0,0,0,0,1,22.0,0,,0,
RBU47933,Tervuursevest 336,3000,House,Residence,399000.0,3.0,125.0,0,0,0,1,10.0,1,2.0,0,
RBU47922,Lindestraat 23,1755,House,Residence,285000.0,1.0,137.0,1,0,0,1,,1,4.0,0,To be renovated
RBU47901,Middenstraat 10,1700,House,Residence,589000.0,5.0,215.0,1,0,0,1,25.0,1,3.0,0,Excellent
RBU47774,Hazelnotenlaan 6,1820,House,Residence,647000.0,4.0,207.0,1,0,0,1,,1,4.0,0,Fully renovated
RBU47909,Grote Bollostraat 45,3120,House,Residence,295000.0,2.0,,0,0,0,0,,0,3.0,0,
VBD38431,Rue au Bois 166,1640,House,Residence,1395000.0,4.0,420.0,1,0,0,1,104.0,1,4.0,0,Normal
RWC40956,Burchtstraat,1933,House,Villa,969000.0,4.0,355.0,0,0,0,1,40.0,1,4.0,0,Excellent
RBU47890,Wijk'De Stad' 72,3271,House,Residence,465000.0,4.0,238.0,0,0,0,1,,1,3.0,0,
RBU47865,Dorpsstraat 69,3450,House,Residence,259000.0,3.0,165.0,0,0,0,1,,1,3.0,0,
RBU47775,Veldonkstraat 210B,3120,House,Residence,558000.0,4.0,217.0,0,0,0,1,30.0,1,4.0,0,New
